dlga_port_chief_buy_ship:close_window|따라오시오!
dlga_port_chief3:port_chief_info_main|선박과 항해에 관해서 질문이 좀 있는데.
dlga_port_chief_info_main:port_chief_info_main_1|뭘 알고 싶으시오?
dlga_port_chief_info_main_1:port_chief_info_a_1|왜 사람들이 바다로 나가는 거요?
dlga_port_chief_info_main_1:port_chief_info_b_1|어떻게 바다에서 항로를 찾는 거지?
dlga_port_chief_info_main_1:port_chief_info_c_1|내가 선박을 사고 싶을 때 알아둬야 할 것이 있소?
dlga_port_chief_info_main_1:port_chief_info_d_1|무엇을 해야만 선박을 타고 빠르게 항해할 수 있소?
dlga_port_chief_info_main_1:port_chief2|그 정도면 다 알았소. 고맙소!
dlga_port_chief_info_a_1:port_chief_info_main|바다를 건너 상품이나 노예들을 거래하면 꽤나 짭짤하게 벌 수 있지. 아니면 거주지를 약탈하는데 쓰거나. 그리고 좋은 선박이 없는 사람을 지도자로 모시는 바이킹은 이 세상에 없지.
dlga_port_chief_info_b_1:port_chief_info_main|낮에는 해를 보고, 밤에는 쉬는 것. 길을 잘 찾을 수록 여행 길도 짧아지지.
dlga_port_chief_info_c_1:port_chief_info_c_2|먼저 어떤 선박을 구하고 싶은지 알아야 하오. 무역을 하고 싶다면 아마 노르선이 좋겠지. 짐을 실을 공간이 많으니까. 하지만 그렇게 빠르진 않지. 스네크야 선, 스케이드 선, 부세 선은 빠른 데다 병사들을 많이 실을 수 있는 전함이오. 카르비 선은 딱 그 중간 정도의 선박이지. 당신이 부하도 별로 없다면 비르딩 선같은 조그마한 선박이 가장 적당할 거요.
dlga_port_chief_info_c_2:port_chief_info_main|두 번째로 중요한 것은 어떤 나무로 만들어졌냐는 거요. 참나무로 만들어진 선박이 가장 좋지만, 비싸기도 하지. 물푸레나무는 값은 싸지만 훨씬 잘 썩는다오.
dlga_port_chief_info_d_1:port_chief_info_main|바람이 가장 중요하오! 하지만 바람을 잘 받는 자리에 돛을 잘 펼치는 것도 중요하지. 바람이 없으면 선원들이 노를 저어야 하오. 노잡이가 많을 수록 선박이 빨리 가는 법이지. 선단에 선박이 한 척 이상으로 많다면 가장 느린 선박을 기준으로 움직일 것이오. 숙련된 항해사가 있으면 선단을 빨리 움직이게 할 수 있지.
dlga_port_chief3:port_chief_travel|다른 항구로 떠나고 싶소.
dlga_port_chief_travel:close_window|미안하오. 지금은 항구에 정박한 선박이 없소.
dlga_port_chief_travel:close_window.1|미안하오. 지금은 자네 사람들과 짐, 상인을 태울 수 있는 선박이 없소.
dlga_port_chief_travel:port_chief_travel_2|여기서라면 프리지아, 덴마크, 노스비거나 앵글리아로 갈 수 있소. 어디로 가시겠소?
dlga_port_chief_travel:port_chief_travel_2.1|여기서라면 앵글리아와 에리우로 갈 수 있소. 어디로 가시겠소?
dlga_port_chief_travel:close_window.2|미안하오. 지금은 항구에 정박한 선박이 없소.
dlga_port_chief_travel_2:port_chief_travel_3|{s1}
dlga_port_chief_travel_2:close_window|마음을 바꿨소.
dlga_port_chief_travel_3:port_chief_travel_4|{s1}로 가시겠소? {s2}
dlga_port_chief_travel_4:port_chief_travel_5|해봅시다!
dlga_port_chief_travel_4:port_chief2|{s1}
dlga_port_chief_travel_4:close_window|{s1}
dlga_port_chief_travel_5:close_window|따라오시오!
dlga_port_chief3:port_chief_pick_up_ship1|내 선박은 준비됐소?
dlga_port_chief_pick_up_ship1:port_chief2|아직 내 도제들과 같이 작업중이오. {reg1}일 정도 뒤에 오시오.
dlga_port_chief_pick_up_ship1:port_chief_pick_up_ship2|선박이 준비되었소! 선박을 띄우겠소?
dlga_port_chief_pick_up_ship2:port_chief_pick_up_ship3|물론!
dlga_port_chief_pick_up_ship2:port_chief2|아니, 아직은.
dlga_port_chief_pick_up_ship3:port_chief2|미안하지만, 당신의 해상 지휘력이 충분하지 않아 이 항구에서 선단에 선박을 추가할 수 없소.
dlga_port_chief_pick_up_ship3:close_window|한 번 둘러보고 이름을 지어주시오.
dlga_port_chief_pick_up_ship3:port_chief2.1|이 항구엔 다른 선박을 받아들일만한 선창 공간이 없소.
dlga_port_chief3:port_chief_build_ship_main|선박을 하나 만들어줬으면 하는데.
dlga_port_chief_build_ship_main:port_chief_build_ship_main_1|어떤 선박을 원하시오?
dlga_port_chief_build_ship_main_1:port_chief_build_ship_main_2|작은 비르딩 하나면 충분하오.
dlga_port_chief_build_ship_main_1:port_chief_build_ship_main_2.1|무역을 위한 노르선이 필요하오.
dlga_port_chief_build_ship_main_1:port_chief_build_ship_main_2.2|한 방을 위한 스네크야로 해 주시오!
dlga_port_chief_build_ship_main_1:port_chief_build_ship_main_2.3|두 배로 커다란 전함이 필요하니, 스케이드 선으로 해 주시오.
dlga_port_chief_build_ship_main_1:port_chief_build_ship_main_2.4|내겐 병사가 많으니, 부세 선을 하나 만들어주겠소?
dlga_port_chief_build_ship_main_1:port_chief_build_ship_main_2.5|어느 상황에서든 쓸만한 선박이 필요하오. 카르비 선이 좋겠군.
dlga_port_chief_build_ship_main_1:port_chief2|마음을 바꿨소.
dlga_port_chief_build_ship_main_2:port_chief_build_ship_main|미안하군, 내가 그걸 건조할 만한 능력이 없소. 오직 노스인들만이 {s11}을(를) 만들 수 있지.
dlga_port_chief_build_ship_main_2:port_chief_info_main_3|어떤 나무를 쓰시겠소?
dlga_port_chief_info_main_3:port_chief_build_ship_main_4|질이 중요하니, 참나무로 해 주시오.
dlga_port_chief_info_main_3:port_chief_build_ship_main_4.1|소나무가 괜찮겠군.
dlga_port_chief_info_main_3:port_chief_build_ship_main_4.2|돈을 너무 낭비해서는 안 되지. 물푸레나무로 해 주시오.
dlga_port_chief_info_main_3:port_chief2|마음을 바꿨소.
dlga_port_chief_build_ship_main_4:port_chief_build_ship_main_5|{s11}을(를) {s12}로 만드려면 한 {reg11} 페닝이면 될 것 같소. {s2} 완성하는 데 {reg12}일이면 충분할 거요.
dlga_port_chief_build_ship_main_5:port_chief_build_ship_main_6|그럼 한 척 건조해주시오.
dlga_port_chief_build_ship_main_5:port_chief_build_ship_missing_1|내가 무슨 잡상인으로 보이는 거요? 그런 건 내게 없소.
dlga_port_chief_build_ship_missing_1:port_chief2|안됐지만, 그 자재들이 없으면 선박을 만들 수 없소만, 필요한 것을 모두 구해서 다시 오시오.
dlga_port_chief_build_ship_main_5:port_chief_build_ship_missing_2|지금은 페닝이 그리 많지 않소.
dlga_port_chief_build_ship_missing_2:port_chief2|안됐지만, 하지만 우리도 먹고 살아야 하지 않겠소. 돈이 생기면 다시 오시오.
dlga_port_chief_build_ship_main_5:port_chief_build_ship_missing_3|아무래도 조금 생각을 해보고 나중에 다시 와야겠소.
dlga_port_chief_build_ship_missing_3:port_chief2|천천히 결정해도 좋소. 그래도 내 장담하는데, 내 선박들이 돈 값은 하는 편이지.
dlga_port_chief_build_ship_main_6:port_chief2|좋소! {reg12}일 안에 다시 오시오.
dlga_port_chief3:close_window|알겠소. 그럼 이만.
dlga_port_chief_fleet1:port_chief_fleet2|이보시오, {playername}. 당신이 이 땅에서 요즘 좀 유명한 거물인 것 같더군. 당신과 같이 사업을 할 생각만 해도 벌써 기분이 좋아지는데. 그렇게 되면 당신 이야기에 내 이름 한두 줄 정도는 나오지 않겠소? 스벤과 하랄드의 선단은 이 만을 지났지. 선박이 15척인데, 대부분 전함이고 선원만 800명이오. 덴마크에서 볼 일은 다 본거요? 떠날 준비는 됐고? 미리 말해두는데 금방 돌아오지는 못할 거요.
dlga_port_chief_fleet2:the_fleetmt1|그렇소. 시작합시다. 내 병력들을 승선시키시오.
dlga_the_fleetmt1:close_window|행운을 비오, 친구. 여기서 선박이 저렇게 많이 보일지 몰라도 대부분이 도시 밖의 만에 정박해있는 상태요. 준비되는 대로 합류하시오!
dlga_port_chief_fleet2:port_chief2|아니, 끝내야 할 일이 좀 있소. 나중에 다시 돌아오겠소.
dlga_port_chief_catach:port_chief_catach2|{s2}^^그럼, 책을 주시오. 그 다음에 당신 질문에 대한 답을 주겠소.
dlga_port_chief_catach2:port_chief_catach31|자, 받으시오. 그럼, 스벤의 은신처는?
dlga_port_chief_catach2:port_chief_catach32|안타깝게도, 책을 잃어버렸소. 대신 돈으로 받으시겠소?
dlga_port_chief_catach32:port_chief_catach4|내 고객이 좋아하지 않을 거고, 사람들은 당신을 믿을 수 없는 사람이라고 생각할 거요. 내 고객은 그 책을 찾으려고 10000 페닝이나 지불했소. 그럴만한 돈이 되시오?
dlga_port_chief_catach4:port_chief_catach5|여기 있소. 가져가고, 빨리 스벤이 어딨는지나 말하시오!
dlga_port_chief_catach4:port_chief2|아쉽지만, 없소. 준비되는 대로 가져오겠소.
dlga_port_chief_catach5:port_chief_catach5_1|이런 세상에, 아주 부자셨구만! 은신처는 바로 여기요. 덴마크의 리베 북동쪽, 강 위쪽이오. 좋은 여행 되기를.
dlga_port_chief_catach5_1:port_chief2|내가 더 고맙소.
dlga_port_chief_catach31:port_chief_catach31_1|음, 고맙소. 은신처는 여기요. 덴마크의 리베 북동쪽, 강 위쪽이오. 좋은 여행 되기를.
dlga_port_chief_catach31_1:port_chief2|내가 더 고맙소.
dlga_port_chief_svenlair:port_chief_svenlair2|{s2}^^목소리가 너무 크구려, 친구. 이 항구의 누구도 우리가 말하는 내용을 알 필요는 없지 않소? 아무래도 누가 나에 대해서 이야기한 것 같군. 그건 상관 없소. 그게 내 사업을 키우는 방식이니까.^^그럼, 그 쪽은 스벤이 있는 곳을 알고 싶은 거로군. 알려주기는 쉽지만, 당연히 공짜는 아니지. 거기다 싸게 먹힐 일도 아니고. 황소목 스벤은 당신 생각보다 아주 위험한 사람이오.
dlga_port_chief_svenlair2:port_chief_svenlair3|{s2}^^잘 들으시오. 운이 좋게도 난 당신 같은 사람이 필요하오. 당신이... 흠, 일종의 '약탈자'가 되어서 에리우로 가시오. 그곳의 수도원에 유물로 보관되어 있는 책을 가지고 싶어하는 고객이 한 명 있소. 글렌 다 로크라는 수도원이지. 책의 이름은 '콜룸 카일의 시편'이라오. 난 그저 책에만 관심이 있소. 나머지는 다 당신 거요. 책을 가져오면 당신은 황소목 스벤이 어디 숨어 있는지 알게 될 거요.
dlga_port_chief_svenlair3:port_chief_svenlair31|나쁘지 않은데! 책을 가져오겠소. 나중에 봅시다.
dlga_port_chief_svenlair3:port_chief_svenlair32|난 수도원을 습격할 생각도 없고, 수도사를 죽일 생각도 없소.
dlga_port_chief_svenlair3:port_chief_svenlair33|책은 집어치우고 돈으로 해결하는게 어떻소?
dlga_port_chief_svenlair31:close_window|그럼 난 여기 있겠소. 당신 선박을 수리하고 식량도 챙겨두는게 좋을 거요. 에리우까지는 긴 여정이 될 테니까. 그리고 충분히 잘 싸울 수 있을만한 부하들도 데려가시오. 좋은 여행 되기를.
dlga_port_chief_svenlair32:close_window|그럼 책을 사시오. 어떻게 손에 넣는지는 상관하지 않을테니 그냥 가져만 오시오. 당신 선박을 수리하고 식량도 챙겨두는게 좋을 거요. 에리우까지는 긴 여정이 될 테니까. 그리고 충분히 잘 싸울 수 있을만한 부하들도 데려가시오. 좋은 여행 되기를.
dlga_port_chief_svenlair33:port_chief_svenlair4|음, 흥미로운 대안이군. 내 고객은 그 책에 10000 페닝을 제안했지. 그럴만한 돈이 있소?
dlga_port_chief_svenlair4:port_chief_svenlair5|돈은 여기에 있소. 가져가고 빨리 스벤이 어디 숨어있는지나 말하시오.
dlga_port_chief_svenlair4:port_chief_svenlair31|아쉽지만, 내겐 그런 돈이 없소. 책을 가져올 테니 나중에 봅시다.
dlga_port_chief_svenlair5:port_chief_svenlair5_1|이런 세상에, 아주 부자셨구만! 은신처는 바로 여기요. 덴마크의 리베 북동쪽, 강 위쪽이오. 좋은 여행 되기를.
dlga_port_chief_svenlair5_1:port_chief2|고맙소.
dlga_port_chief_bodoletter1:port_chief_bodoletter2|{s2}^^당신 미쳤소? 왜 그렇게 큰 소리로 말하는 거요? 뭐, 내가 누군지는 알고 왔겠지. 난 훌륭한 정보통이지만, 모든 일에는 가격표가 붙어있지.
dlga_port_chief_bodoletter2:port_chief_bodoletter3|{s2}^^잘 들으시오. 이 정보는 특히나 귀중한 거요. 지금 얘기하려는 것은 덴마크의 2인자, '눈 속의 뱀' 시구르드에 대한 것이란 말이오. 12000 페닝은 어떻소? 그 정도 돈은 있소? 아니라면 날 조금 도와주는 것으로 대신 할 수도 있소. 에리우에 있는 두브 린으로 모피를 배달해 달라고 하는 고객이 있소. 이걸 당신이 대신 맡는 건 어떻겠소? 배달을 마치고 돌아오면 대가로 정보를 주도록 하지.
dlga_port_chief_bodoletter3:port_chief_bodoletter_pieles|그럼, 좋소. 가죽을 배달하겠소.
dlga_port_chief_bodoletter3:port_chief_bodoletter4|아, 돈은 있소. 여기. 이제 그는 어디에 있소?
dlga_port_chief_bodoletter3:port_chief_bodoletter7|우린 오랜 동업자가 아니오. 오랜 동업자니만큼 조금 깎아줄 수는 없겠소?
dlga_port_chief_bodoletter3:port_chief_bodoletter3_1|아쉽지만, 없소. 돈을 들고 찾아오겠소.
dlga_port_chief_bodoletter_pieles:close_window|그 말 들으니 좋구만. 두브 린으로 가서 호그니라는 사람에게 이 털가죽을 전하시오. 그 사람은 행상인인데, 쉽게 찾을 수 있을거요. 여기서 상당히 떨어진 곳이니 다른 상품들도 들고 가서 팔아치우는게 좋을 거요. 영수증을 받아서 돌아오면 정보를 드리도록 하지.
dlga_port_chief_bodoletter3_1:port_chief2|돈이 생기면 다시 오시오. 거지들에게 쓸 시간은 없거든.
dlga_port_chief_bodoletter4:port_chief_bodoletter5|이런 부자 양반을 보았나! 뭐, 아틀리 에이릭손은 노스비거에 있소. 적어도 그 자의 부하 한 놈이 매춘부에게 얘기해준대로가 맞다면야. 듣자하니 아틀리가 숨겨놔야 할 뭔가를 운반하고 있다던데... 그는 지금 노스비거 흐로달란드 근처에 있는 한 동굴에 숨어있소.
dlga_port_chief_bodoletter5:port_chief2|고맙소.
dlga_port_chief_bodoletter7:port_chief_bodoletter8|흠. 그럼 이번 딱 한 번만이오. 절대 아무에게도 말하지 마시오. 나한테도 평판이라는게 있거든. 8000 페닝에 정보를 주지. 돈은 있소?
dlga_port_chief_bodoletter8:port_chief_bodoletter9|물론, 있고 말고. 가져가시오. 그는 어디에 있소?
dlga_port_chief_bodoletter8:port_chief_bodoletter3_1|아쉽지만 없소. 돈을 들고 나중에 다시 오겠소.
dlga_port_chief_bodoletter9:port_chief_bodoletter5|흐음, 그치만 알아두시오. 더 이상 깎아주지는 않을 거요. 아틀리 에이릭손은 노스비거에 있소. 적어도 그 자의 부하 한 놈이 매춘부에게 얘기해준 대로가 맞다면. 듣자하니 아틀리가 숨겨놔야 할 뭔가를 운반하고 있다던데... 그는 지금 노스비거 흐로달란드 근처에 있는 한 동굴에 숨어있소. 좋은 여행 되기를.
dlga_port_chief_pieles:port_chief_bodoletter5|당신과 거래하면 깔끔하게 끝나서 참 좋군. 그럼, 아틀리 에이릭손은 노스비거에 있소. 적어도 그 자의 부하 한 놈이 매춘부에게 얘기 해준 대로가 맞다면. 듣자하니 아틀리가 숨겨놔야 할 뭔가를 운반하고 있다던데... 그는 지금 노스비거 흐로달란드 근처에 있는 한 동굴에 숨어있소.
dlga_start:port_prisoners|당신은 누구시오?
dlga_port_prisoners:port_prisoners_2|노예상을 찾고 있소? {s9}은(는) 내 노예들 없이는 번창할 수가 없죠. 고로 전쟁 포로를 가지고 있다면 내가 기꺼이 구매하겠소.
dlga_port_prisoners_2:port_prisoners_3|포로들을 데려왔소.
dlga_port_prisoners_2:close_window|그럼 이만.
dlga_port_prisoners_3:port_prisoners_4|좋은데. 갑시다.
dlga_port_prisoners_4:close_window|좋은 거래였습니다.
dlga_start:port_r_2|안녕하신가. 난 {s9} 항구를 관리하는 선장이오. 놀고 있는 선원들을 고용할 생각이라면 내게 알려주시오.
dlga_port_crew_talk:port_r_2|내가 해줄 수 있는 일이 뭐 없겠소?
dlga_port_r_2:port_recruitsl|선원들을 모집하고 싶소.
dlga_port_recruitsl:port_crew_talk|지금은 항구에 모집할 만한 선원이 없구려. 나중에 다시 찾아주시오, {reg59?부인:경}.
dlga_port_recruitsl:port_crew_talk.1|아무도 들어가고 싶지 않은 것 같소만, {reg59?부인:경}.
dlga_port_recruitsl:port_recruits2|{reg5}이(가) {reg7?한 명당 40 페닝만 쳐준다면:40 페닝만 쳐준다면} 기꺼이 들어오겠다고 하던 것 같은데. 괜찮겠소?
dlga_port_recruits2:port_crew_talk|{reg7?그들에게:그에게} 준비하라고 전하시오.
dlga_port_recruits2:port_crew_talk.1|아니, 아직은.
dlga_port_r_2:port_crew_fleetpr|내 이름은 {playername}이오.
dlga_port_crew_fleetpr:close_window|미안하지만, 지금 선단의 선박과 보급을 관리해야 하느라 바쁘니 선원이 필요한게 아니라면 나를 방해하지 마시오.
dlga_port_r_2:port_crew_fleet1|내 이름은 {playername}이오. 에델링 앨프레드가 보냈소.
dlga_port_r_2:port_crew_fleet1.1|내 이름은 {playername}이오. 야를 라스바르스가 보냈소.
dlga_port_crew_fleet1:port_crew_fleet2|^^반갑소, {playername}. 당신의 도착을 기다리고 있었지. 당신은 이제 프랑키아로 가는 선단의 책임자요. 선원, 안내인, 선박이 당신을 기다리고 있소.
dlga_port_crew_fleet2:the_fleetcrew1|좋소, 시간이 되었군. 두아르-엔-에네즈가 날 기다리고 있소.
dlga_the_fleetcrew1:close_window|몇 주, 혹은 몇 달이 걸릴 지도 모르오. 그러니 행운을 빌겠소. 당신을 데리고 갈 함대가 이 항구 앞바다에서 당신을 기다리고 있소. 선박에 탄 뒤 그들에게 합류하시오.
dlga_port_crew_fleet2:close_window|아니, 끝내야 할 일이 있소. 나중에 오겠소.
dlga_port_r_2:close_window|난 가봐야겠소. 그럼 이만.
dlga_start:close_window.5|왜 이렇게 귀찮게 구는거지? 난 바쁜 사람이야! 너같은 놈에게 낭비할 시간이 없다고. 다음에 다시 오게. 물론 다시 오지 않는게 더 나을꺼야.^^--시구르드는 당신을 맞이할 의사가 없어보입니다. 스벤에 대한 정보를 얻을 수 있는 다른 수단을 찾아야 할 것 같습니다.--
dlga_start:kinghorik_quest_danmarkprot|여기라면 엿듣는 사람도 없을 테지. 이제 이야기해보시게.
dlga_start:kinghorik_quest_revenge4|여기라면 엿듣는 사람도 없을 테지. 이제 이야기해보시게.
dlga_start:kinghorik_quest_thething1|여어, {playername}.
dlga_start:svenbn_hunting1_1|{playername}, 친구. 고맙게 됐소, 우리가 전투에서 이겼소! 웨식스는 이제 우리 차지요! 그래도 당신은 여전히 황소목 스벤의 위치를 더 신경쓰고 있겠지, 안 그렇소? 음, 그는 도망쳤소. 하지만 멀리는 아니오. 리딩엄을 점령해서 성채를 세웠다오. 하지만 내 부하들이 그를 미행했지. 난 이 작전을 맡은 헤르시르인 아른비드를 믿고 있소. 리딩엄에서 그를 만나시오. 당신이 공격할 마음만 먹으면 그 부하들도 같이 처리할 거요.
dlga_start:svenbn_hunting1_1.1|잘 있으시오, {playername}! 덴마크 놈들이 줄행랑을 치고 있고 수많은 야를을 잃었소. 아직 많은 수가 남아 있긴 해도, 우린 중대한 승리를 이뤄냈소. 저들도 앞으로는 예전처럼 용감하게 덤비지 못하겠지. 들려줄 소식이 몇 가지 있소. 황소목 스벤이 리딩엄로 도망가서 요새를 세웠소. 에드릭이 이끄는 내 부하들이 그를 미행했고 당신이 도착할 때까지 그의 처분을 보류하고 기다릴 것이오. 이제 모든 순간은 당신에게 달렸소! 리딩엄으로 가서 황소목 스벤에게 당신이 당한 빚을 갚아 주시오.
dlga_start:close_window.6|미안하오, 지금은 얘기할 시간이 아니오.
dlga_start:close_window.7|미안하오, 지금은 얘기할 시간이 아니오.
dlga_start:close_window.8|미안하오, 지금은 얘기할 시간이 아니오.
dlga_start:close_window.9|미안하오, 지금은 얘기할 시간이 아니오.
dlga_start:close_window.10|미안하오, 지금은 얘기할 시간이 아니오.
dlga_start:close_window.11|무엇을 원하시오? 난 당신과 같은 성직자와 한가하게 이야기할 시간 따윈 없소.
dlga_start:close_window.12|말 브레살이 당신과 이야기하고 싶다했소.
dlga_start:close_window.13|미안하오, 지금은 얘기할 시간이 아니오.
dlga_start:conversation_companioncamp|--당신은 야영지에서 동행들을 찾았습니다.--
dlga_start:close_window.14|지금은 바쁘오, {playername}. 나중에 얘기합시다.
dlga_start:close_window.15|{reg59?부인:경}, 말씀하신 대로 모든 것을 갖췄습니다.
dlga_conversation_companioncamp:beda_conversationcamp1|{reg59?부인:경}, 우리가 노스란드를 여행하면서 느낀 건데, 얼마나 음울한 세상을 살고 있는지 말이오. 수많은 책을 읽어봤지만 어떤 책도 우리가 매일 겪은 폭력과 위험에 대해 저술하지 않았소.
dlga_beda_conversationcamp1:beda_conversationcamp2|글쎼, 내가 보기엔 덴마크인들은 세기말에 찾아온다는 고그와 마고그의 무리같고, 웨식스의 왕국은 어쩔 수 없이 두 번째 무리가 오기 전에 싸우는 것 같소.
dlga_beda_conversationcamp2:beda_conversationcamp3|어... 고그랑 마고그가 뭔지 알려줄 수 있겠소?
dlga_beda_conversationcamp2:close_window|재밌군. 하지만 그런 얘기를 할 때가 아니오.
dlga_beda_conversationcamp3:beda_conversationcamp4|어, 음. 성경에 쓰여진 대로는 고그는 저 멀리 북쪽 마고그의 땅에서 쳐들어오는 무리의 우두머리요. 에제키엘의 예언에 따르면 고그는 수많은 국가의 숙련된 대군을 이끈다더군. 그 녀석들은 신이 선택한 자의 땅을 공격하고, 대전쟁이 일어나면 그게 온 세상에 영향을 미치는 거요. 아무래도 그 일이 지금 일어나고 있는 것 같소. 앵글리아로 진격하고 있는 이 수많은 이교도들과 함께 말이오.
dlga_beda_conversationcamp4:beda_conversationcamp5|{s10}
dlga_beda_conversationcamp4:beda_conversationcamp6|일단 지금 상황에 집중해야 하오. 종말이 다가오면 하나도 놓치지 않을 거요.
dlga_beda_conversationcamp4:close_window|걱정이 너무 많군. 거기다 난 걱정할 시간 없소.
dlga_beda_conversationcamp5:close_window|{s4}
dlga_beda_conversationcamp6:close_window|그래, 사실이지. 별 것도 아닌 거에 너무 걱정하고. 오늘을 즐겨야겠어.
dlga_conversation_companioncamp:egil_conversationcamp1|{playername}, 난 당신이 마음에 드오. 하지만 가끔은 당신이 지도자라기엔 너무 순진하다고 생각되오. 몇 가지 조언을 해도 되겠소?
dlga_egil_conversationcamp1:egil_conversationcamp2|기분 상하게 하려는 뜻은 아니오. 그래도 내 경험을 따르면 당신도 한 보 더 나아갈 수 있을 거요. 알다시피 나는 궁중에서 자라 위대한 전쟁 군주들과 그의 지휘관들을 만난 곳, 리베에서 많은 시간을 보냈지. 
dlga_egil_conversationcamp2:egil_conversationcamp3|{s10}
dlga_egil_conversationcamp2:close_window|당신의 수업은 필요 없소.
dlga_egil_conversationcamp3:close_window|{s4}
dlga_conversation_companioncamp:donnachdh_conversationcamp1|안녕히, 전쟁군주시여. 아셔야 할게 있는데 저는 에리우에서 고대의 전사들이 직접 보낸 사람입니다. 제 모친께서도 영웅 쿠훌린이 속해 있었던 유서깊은 집단에 계셨죠.
dlga_donnachdh_conversationcamp1:donnachdh_conversationcamp2|에리우는 여러 작은 집단들이 더욱 강력한 존재 밑에 집결하여 거의 5년 넘게 왕국을 이루고 있습니다. 각 집단이 힘을 과시하는 것은 아주 중요하고, 또 작은 전쟁도 자주 일어나죠. 대부분은 슬슬 번창하려고 하는 경쟁 집단과 싸우는데, 더 큰 집단이 나타나 다른 집단들을 전쟁터로 끌고갑니다. 왜냐면 이 섬에서 가장 중요한 사람들이 타라의 왕좌에 앉고 싶어 혈안이 되어있기 떄문이죠. 타라의 군주가 된다는 것은 모든 에리우의 진정한 대왕, 아드 로어가 된다는 뜻이며 대왕의 집단에게 무지막지한 영예를 안겨줍니다.
dlga_donnachdh_conversationcamp2:donnachdh_conversationcamp3|엄청 많은 경쟁자들이 바이킹을 도와주는구만.
dlga_donnachdh_conversationcamp2:donnachdh_conversationcamp3_2|엄청 많은 전쟁들이 아주 강인한 전사들을 만들지.
dlga_donnachdh_conversationcamp2:donnachdh_conversationcamp3_3|누군가가 이 씨족들을 하나로 뭉쳐야 해.
dlga_donnachdh_conversationcamp2:close_window|이 일에는 아주 조금 흥미가 있구려.
